word,collocation,collocationPinyin,collocationMeaning,sentenceChinese,sentencePinyin,sentenceMeaning,source
灵通,消息灵通,xiāoxi língtōng,nắm tin tức nhanh nhạy,消息灵通的人往往更有竞争优势,Xiāoxi língtōng de rén wǎngwǎng gèng yǒu jìngzhēng yōushì,Người nắm tin nhanh nhạy thường có lợi thế cạnh tranh hơn,hsk_3.json
炸药,关于炸药,guānyú 炸药,về thuốc nổ,关于炸药,Guānyú 炸药,Về thuốc nổ,hsk_3.json
点头,点头同意,diǎn tóu tóng yì,gật đầu đồng ý,老师点头同意,lǎo shī diǎn tóu tóng yì,Thầy giáo gật đầu đồng ý,hsk_2.json
热烈,热烈欢迎,rè liè huān yíng,nồng nhiệt chào đón,大家热烈欢迎新来的同事。,dà jiā rè liè huān yíng xīn lái de tóng shì。,Mọi người nồng nhiệt chào đón đồng nghiệp mới.,hsk_3.json
热闹,热闹,rè nao,nhộn nhịp,这个热闹很好。,zhè ge rè nao hěn hǎo。,nhộn nhịp này rất tốt.,hsk_1.json
热闹,热闹,rè nao,nhộn nhịp,我喜欢这个热闹。,wǒ xǐ huan zhè ge rè nao。,Tôi thích nhộn nhịp này.,hsk_1.json
然后,然后呢,rán hòu ne,sau đó thì,然后呢,rán hòu ne,Sau đó thì sao,hsk_1.json
熬夜,经常熬夜,jīngcháng áoyè,thường xuyên thức khuya,经常熬夜对健康有害,Jīngcháng áoyè duì jiànkāng yǒuhài,Thường xuyên thức khuya có hại cho sức khoẻ,hsk_1.json
熬夜,熬夜加班,áoyè jiābān,thức khuya làm thêm giờ,熬夜加班是常有的事,Áoyè jiābān shì cháng yǒu de shì,Thức khuya làm thêm giờ là chuyện thường xuyên,hsk_1.json
爱好,兴趣爱好,xìngqù àihào,sở thích và yêu thích,他们的性格虽然不同，但是兴趣爱好差不多。,tā men de xìng gé suī rán bù tóng dàn shì xīng qù ài hǎo chà bù duō,"Tuy tính cách của họ khác nhau, nhưng sở thích thì gần giống nhau.",hsk_4.json
爱心,有爱心,yǒu àixīn,có lòng nhân ái,她很有爱心，经常帮助别人。,"Tā hěn yǒu àixīn, jīngcháng bāngzhù biérén.","Cô ấy rất có lòng nhân ái, thường xuyên giúp đỡ người khác.",hsk_3.json
父亲,父亲节,Fùqīnjié,Ngày của Cha,父亲节快到了。,Fùqīnjié kuài dào le.,Ngày của Cha sắp đến.,hsk_2.json
爷爷,爷爷,yéye,ông nội,这是我爷爷,Zhè shì wǒ yéye,Đây là ông nội tôi,hsk_1.json
爷爷,爷爷,yéye,ông nội,爷爷很老了,Yéye hěn lǎo le,Ông nội đã rất già,hsk_1.json
爷爷,爷爷,yéye,ông nội,和爷爷住,hé yéye zhù,sống cùng ông nội,hsk_1.json
爸爸,爸爸,bàba,bố,这是我爸爸,Zhè shì wǒ bàba,Đây là bố tôi,hsk_1.json
爸爸,爸爸,bàba,bố,爸爸在工作,Bàba zài gōngzuò,Bố đang làm việc,hsk_1.json
爸爸,爸爸,bàba,bố,我爱我爸爸,Wǒ ài wǒ bàba,Tôi yêu bố tôi,hsk_1.json
牙齿,牙齿健康,yáchǐ jiànkāng,sức khoẻ răng miệng,保持牙齿健康很重要,Bǎochí yáchǐ jiànkāng hěn zhòngyào,Giữ gìn răng miệng khoẻ mạnh rất quan trọng,hsk_2.json
牙齿,刷牙齿,shuā yáchǐ,đánh răng,他每天都认真刷牙齿,Tā měitiān dōu rènzhēn shuā yáchǐ,Anh ấy mỗi ngày đều đánh răng cẩn thận,hsk_2.json
牙齿,牙齿洁白,yáchǐ jiébái,răng trắng sáng,她的牙齿洁白整齐,Tā de yáchǐ jiébái zhěngqí,Răng của cô ấy trắng đều và đẹp,hsk_2.json
牛奶,喝牛奶,hē niúnǎi,uống sữa,我每天早上都喝牛奶。,Wǒ měitiān zǎoshang dōu hē niúnǎi.,Tôi uống sữa mỗi buổi sáng.,hsk_1.json
牛奶,喝牛奶,hē niúnǎi,uống sữa,小朋友喜欢喝牛奶。,Xiǎopéngyǒu xǐhuān hē niúnǎi.,Trẻ em thích uống sữa.,hsk_1.json
物质,物质条件,wùzhì tiáojiàn,điều kiện vật chất,物质条件很重要,wùzhì tiáojiàn hěn zhòngyào,điều kiện vật chất rất quan trọng,hsk_3.json
状况,健康状况,jiàn kāng zhuàng kuàng,tình trạng sức khỏe,她的健康状况不太好。,tā de jiàn kāng zhuàng kuàng bù tài hǎo。,Tình trạng sức khỏe của cô ấy không quá tốt.,hsk_3.json
状况,经济状况,jīng jì zhuàng kuàng,tình hình kinh tế,请介绍一下目前的经济状况。,qǐng jiè shào yī xià mù qián de jīng jì zhuàng kuàng。,Hãy giới thiệu về tình hình kinh tế hiện tại.,hsk_3.json
状态,精神状态,jīng shén zhuàng tài,trạng thái tinh thần,他的精神状态很好。,tā de jīng shén zhuàng tài hěn hǎo。,Tinh thần của anh ấy rất tốt.,hsk_3.json
犹豫,毫不犹豫,háobù yóuyù,không hề do dự,他毫不犹豫地答应了,Tā háobù yóuyù de dāyìng le,Anh ta không chút do dự mà đồng ý luôn,hsk_2.json
犹豫,犹豫了一下,yóuyù le yīxià,do dự một chút,他犹豫了一下才回答,Tā yóuyù le yīxià cái huídá,Anh ta do dự một lúc rồi mới trả lời,hsk_2.json
现代,现代社会,xiàndài shèhuì,xã hội hiện đại,即使在现代社会里，故事仍然是人们生活中不可缺少的一部分。,jí shǐ zài xiàn dài shè huì lǐ gù shì réng rán shì rén men shēng huó zhōng bù kě quē shǎo de yī bù fēn,"Cho dù trong xã hội hiện đại, câu chuyện vẫn là một phần không thể thiếu trong cuộc sống của con người.",hsk_4.json
现在,现在,xiànzài,bây giờ,我现在很忙,Wǒ xiànzài hěn máng,Tôi bây giờ rất bận,hsk_1.json
现在,现在,xiànzài,bây giờ,现在几点？,Xiànzài jǐ diǎn?,Bây giờ mấy giờ?,hsk_1.json
现在,现在,xiànzài,bây giờ,我现在去,Wǒ xiànzài qù,Tôi đi ngay bây giờ,hsk_1.json
现在,现在开始,xiànzài kāishǐ,bắt đầu ngay,现在开始,xiànzài kāishǐ,bắt đầu từ bây giờ,hsk_1.json
现在,就是现在,jiùshì xiànzài,chính là bây giờ,就是现在,jiùshì xiànzài,chính là bây giờ,hsk_1.json
现实,面对现实,miàn duì xiàn shí,đối mặt với thực tế,我们要面对现实。,wǒ men yào miàn duì xiàn shí。,Chúng ta phải đối mặt với thực tế.,hsk_3.json
现象,自然现象,zì rán xiàn xiàng,hiện tượng tự nhiên,科学家们正在研究这个自然现象。,kē xué jiā men zhèng zài yán jiū zhè ge zì rán xiàn xiàng。,Các nhà khoa học đang nghiên cứu hiện tượng tự nhiên này.,hsk_3.json
现金,现金支付,xiàn jīn zhī fù,thanh toán tiền mặt,可以用现金支付吗？,kě yǐ yòng xiàn jīn zhī fù ma？,Có thể thanh toán bằng tiền mặt không?,hsk_3.json
球迷,足球迷,zúqiúmí,fan hâm mộ bóng đá,我爸爸是一个足球迷。,Wǒ bàba shì yīgè zúqiúmí.,Bố tôi là một fan hâm mộ bóng đá.,hsk_3.json
理发,理发店,lǐfàdiàn,tiệm cắt tóc,附近有一家理发店。,Fùjìn yǒu yì jiā lǐfàdiàn.,Gần đây có một tiệm cắt tóc.,hsk_3.json
生日,生日快乐,shēngrì kuàilè,chúc mừng sinh nhật,祝你生日快乐,Zhù nǐ shēngrì kuàilè,Chúc mừng sinh nhật bạn,hsk_1.json
生日,生日蛋糕,shēngrì dàngāo,bánh kem sinh nhật,生日蛋糕,shēngrì dàngāo,bánh kem sinh nhật,hsk_1.json
生日,生日蛋糕,shēngrì dàngāo,bánh kem sinh nhật,我再给她买个大大的生日蛋糕。,wǒ zài gěi tā mǎi gè dà dà de shēng rì dàn gāo,Tôi mua thêm cho cô ấy một cái bánh sinh nhật thật to.,new_hsk_2.json
生气,别生气,bié shēngqì,đừng giận,别生气,Bié shēngqì,Đừng giận,hsk_1.json
生病,生病住院,shēngbìng zhùyuàn,ốm nhập viện,我妈妈生病住院,Wǒ māma shēngbìng zhùyuàn,Mẹ tôi bị ốm nhập viện,hsk_1.json
生病,生病住院,shēngbìng zhùyuàn,ốm nhập viện,小林本来负责这次招聘，但他突然生病住院了。,xiǎo lín běn lái fù zé zhè cì zhāo pìn dàn tā tū rán shēng bìng zhù yuàn le,"Tiểu Lâm vốn phụ trách đợt tuyển dụng lần này, nhưng anh ấy đột nhiên bị bệnh phải nhập viện.",hsk_4.json
田径,田径运动,tiánjìng yùndòng,thể thao điền kinh,她从小就喜欢田径运动,Tā cóng xiǎo jiù xǐhuān tiánjìng yùndòng,Cô ấy đã thích các môn điền kinh từ nhỏ,hsk_3.json
田径,田径比赛,tiánjìng bǐsài,thi đấu điền kinh,这次田径比赛吸引了大批观众,Zhècì tiánjìng bǐsài xīyǐnle dàpī guānzhòng,Cuộc thi điền kinh lần này thu hút rất đông khán giả,hsk_3.json
田径,田径队,tiánjìng duì,đội điền kinh,他参加了学校的田径队,Tā cānjiāle xuéxiào de tiánjìng duì,Anh ấy tham gia đội điền kinh của trường,hsk_3.json
电影,看电影,kàn diànyǐng,xem phim,下午五点他们去看电影。,xià wǔ wǔ diǎn tā men qù kàn diàn yǐng,Họ đi xem phim lúc 5 giờ chiều.,hsk_1.json
电影,看电影,kàn diànyǐng,xem phim,我们下午去看电影，好吗？,wǒ men xià wǔ qù kàn diàn yǐng hǎo ma,Chiều nay chúng ta đi xem phim được không?,hsk_2.json
电影,看电影,kàn diànyǐng,xem phim,我不想去看电影。那我也不去了。,wǒ bù xiǎng qù kàn diàn yǐng nà wǒ yě bù qù le,Tôi không muốn đi xem phim. Vậy tôi cũng không đi nữa.,hsk_3.json
电影,一部电影,yī bù diànyǐng,một bộ phim,我看了一部电影,Wǒ kànle yī bù diànyǐng,Tôi đã xem một bộ phim,hsk_1.json
电影,电影院,diànyǐngyuàn,rạp chiếu phim,电影院放映新电影,Diànyǐngyuàn fàngyìng xīn diànyǐng,Rạp phim đang chiếu phim mới,hsk_1.json
电影,电影院,diànyǐngyuàn,rạp chiếu phim,学校前边有一家电影院。,xué xiào qián biān yǒu yī jiā diàn yǐng yuàn,Phía trước trường học có một rạp chiếu phim.,new_hsk_1.json
电梯,电梯坏了,diàn tī huài le,thang máy hỏng,电梯坏了，我们得走楼梯。,diàn tī huài le， wǒ men děi zǒu lóu tī。,"Thang máy hỏng rồi, chúng ta phải đi cầu thang.",hsk_3.json
电梯,电梯坏了,diàn tī huài le,thang máy hỏng,电梯坏了，看来咱们只能走下去了。,diàn tī huài le kàn lái zán men zhǐ néng zǒu xià qù le,"Thang máy hỏng rồi, xem ra chúng ta chỉ có thể đi bộ xuống thôi.",new_hsk_3.json
电脑,笔记本电脑,bǐjìběn diànnǎo,máy tính xách tay,我们用会议室的电脑还是自己的笔记本电脑？,wǒ men yòng huì yì shì de diàn nǎo hái shì zì jǐ de bǐ jì běn diàn nǎo,Chúng ta dùng máy tính của phòng họp hay máy tính xách tay của mình?,new_hsk_3.json
电视,看电视,kàn diànshì,xem TV,我看电视,Wǒ kàn diànshì,Tôi xem TV,hsk_1.json
电视,看电视,kàn diànshì,xem TV,我不常看电视,Wǒ bù cháng kàn diànshì,Tôi không thường xem TV,hsk_1.json
电视,看电视,kàn diànshì,xem TV,不要看电视了。,bù yào kàn diàn shì le,Đừng xem tivi nữa.,hsk_2.json
电视,电视节目,diànshì jiémù,chương trình TV,电视节目很有趣,Diànshì jiémù hěn yǒuqù,Chương trình TV rất thú vị,hsk_1.json
电话,打电话,dǎ diànhuà,gọi điện,请给我打电话,Qǐng gěi wǒ dǎ diànhuà,Hãy gọi điện thoại cho tôi,hsk_1.json
电话,打电话,dǎ diànhuà,gọi điện,你下午打电话吧。,nǐ xià wǔ dǎ diàn huà ba,Buổi chiều bạn gọi điện nhé.,hsk_1.json
电话,打电话,dǎ diànhuà,gọi điện,你可以打电话问一下。,nǐ kě yǐ dǎ diàn huà wèn yī xià,Bạn có thể gọi điện hỏi một chút.,new_hsk_1.json
电话,接电话,jiē diànhuà,nghe điện,接电话,Jiē diànhuà,nghe điện thoại,hsk_1.json
电话,电话号码,diànhuà hàomǎ,số điện thoại,我的电话号码,Wǒ de diànhuà hàomǎ,Số điện thoại của tôi,hsk_1.json
电话,电话号码,diànhuà hàomǎ,số điện thoại,你的电话号码是多少？,nǐ de diàn huà hào mǎ shì duō shǎo,Số điện thoại của bạn là bao nhiêu?,hsk_1.json
男人,好男人,hǎo nán rén,đàn ông tốt,好男人应该有责任感,Hǎo nán rén yīng gāi yǒu zé rèn gǎn,Đàn ông tốt nên có trách nhiệm,hsk_1.json
男生,男生宿舍,nánshēng sùshè,ký túc xá nam,男生宿舍,nánshēng sùshè,ký túc xá nam,hsk_1.json
留下,留下,liú xià,để lại,请留下你的名字,qǐng liú xià nǐ de míng zi,Vui lòng để lại tên của bạn,hsk_2.json
留下,留下,liú xià,để lại,他选择留下,tā xuǎn zé liú xià,Anh ấy chọn ở lại,hsk_2.json
留学,留学生,liú xué shēng,du học sinh,留学生活很充实。,liú xué shēng huó hěn chōng shí。,Cuộc sống du học rất trọn vẹn.,hsk_3.json
留念,签名留念,qiānmíng liúniàn,ký tên lưu niệm,请在这里签名留念,Qǐng zài zhèlǐ qiānmíng liúniàn,Xin hãy ký tên vào đây để lưu niệm,hsk_2.json
白天,白天,báitiān,ban ngày,我白天工作,Wǒ báitiān gōngzuò,Tôi làm việc ban ngày,hsk_1.json
白天,白天,báitiān,ban ngày,白天很长,Báitiān hěn cháng,Ban ngày rất dài,hsk_1.json
白天,白天,báitiān,ban ngày,白天和晚上,Báitiān hé wǎnshang,Ban ngày và buổi tối,hsk_1.json
白天,白天和晚上,báitiān hé wǎnshang,ban ngày và buổi tối,白天和晚上,Báitiān hé wǎnshang,Ban ngày và buổi tối,hsk_1.json
白天,大白天,dàbáitiān,ban ngày ban mặt,大白天,dàbáitiān,ban ngày ban mặt (nhấn mạnh),hsk_1.json
白菜,吃白菜,chī báicài,ăn cải thảo,我喜欢吃白菜。,Wǒ xǐhuān chī báicài.,Tôi thích ăn cải thảo.,hsk_3.json
白菜,白菜汤,báicài tāng,canh cải thảo,妈妈做了一道白菜汤。,Māma zuòle yīdào báicài tāng.,Mẹ làm một món canh cải thảo.,hsk_3.json
的确,的确,dí què,thật vậy,这个的确很好。,zhè ge dí què hěn hǎo。,thật vậy này rất tốt.,hsk_3.json
的确,的确,dí què,thật vậy,我喜欢这个的确。,wǒ xǐ huan zhè ge dí què。,Tôi thích thật vậy này.,hsk_3.json
的确,的确,dí què,thật vậy,他的中文的确进步很快。,tā de zhōng wén de què jìn bù hěn kuài,Tiếng Trung của anh ấy quả thực tiến bộ rất nhanh.,hsk_5.json
的话,的话,de huà,nếu như,如果不去的话,rú guǒ bù qù de huà,Nếu không đi,hsk_1.json
的话,的话,de huà,nếu như,明天下雨的话,míng tiān xià yǔ de huà,Nếu ngày mai mưa,hsk_1.json
的话,的话,de huà,nếu như,如果你有钱的话，就去旅游。,rú guǒ nǐ yǒu qián de huà jiù qù lǚ yóu,Nếu bạn có tiền thì hãy đi du lịch.,hsk_3.json
皱纹,消除皱纹,xiāochú zhòuwén,xóa nếp nhăn,这款面霜号称能消除皱纹。,Zhè kuǎn miànshuāng hàochēng néng xiāochú zhòuwén.,Loại kem dưỡng này được quảng cáo có thể xóa nếp nhăn.,hsk_2.json
目前,目前的情况,mùqián de qíngkuàng,tình hình hiện tại,目前的情况怎么样?,Mùqián de qíngkuàng zěnmeyàng?,Tình hình hiện tại thế nào?,hsk_3.json
目前,目前在,mùqián zài,hiện đang ở,我目前在学习中文。,Wǒ mùqián zài xuéxí Zhōngwén.,Hiện tại tôi đang học tiếng Trung.,hsk_3.json
目的,达到目的,dá dào mù dì,đạt mục đích,达到目的。,dá dào mù dì。,Đạt được mục đích.,hsk_2.json
直接,直接找,zhí jiē zhǎo,trực tiếp tìm,你可以直接找我。,nǐ kě yǐ zhí jiē zhǎo wǒ。,Bạn có thể trực tiếp tìm tôi.,hsk_2.json
相互,相互理解,xiānghù lǐjiě,thấu hiểu lẫn nhau,我们应该相互理解，相互尊重。,"Wǒmen yīnggāi xiānghù lǐjiě, xiānghù zūnzhòng.","Chúng ta nên thấu hiểu lẫn nhau, tôn trọng lẫn nhau.",hsk_3.json
相反,相反,xiāngfǎn,ngược lại,情况恰恰相反,Qíngkuàng qiàqià xiāngfǎn,Tình hình lại hoàn toàn ngược lại,hsk_3.json
相反,相反,xiāngfǎn,ngược lại,我的想法相反,Wǒ de xiǎngfǎ xiāngfǎn,Suy nghĩ của tôi trái ngược,hsk_3.json
相反,相反,xiāngfǎn,ngược lại,"相反,我认为","xiāngfǎn, wǒ rènwéi","Ngược lại, tôi nghĩ rằng",hsk_3.json
相反,恰恰相反,qiàqià xiāngfǎn,hoàn toàn ngược lại,情况恰恰相反,Qíngkuàng qiàqià xiāngfǎn,Tình hình lại hoàn toàn ngược lại,hsk_3.json
相反,想法相反,xiǎngfǎ xiāngfǎn,ý kiến trái ngược,我的想法相反,Wǒ de xiǎngfǎ xiāngfǎn,Suy nghĩ của tôi trái ngược,hsk_3.json
相处,相处,xiāng chǔ,hoà thuận,这个相处很好。,zhè ge xiāng chǔ hěn hǎo。,hoà thuận này rất tốt.,hsk_2.json
相处,相处,xiāng chǔ,hoà thuận,我喜欢这个相处。,wǒ xǐ huan zhè ge xiāng chǔ。,Tôi thích hoà thuận này.,hsk_2.json
相片,相片,xiàng piàn,ảnh,这个相片很好。,zhè ge xiàng piàn hěn hǎo。,ảnh này rất tốt.,hsk_2.json
相片,相片,xiàng piàn,ảnh,我喜欢这个相片。,wǒ xǐ huan zhè ge xiàng piàn。,Tôi thích ảnh này.,hsk_2.json
相遇,意外相遇,yìwài xiāngyù,gặp nhau một cách tình cờ,他们两个意外相遇,Tāmen liǎng gè yìwài xiāngyù,Hai người họ gặp nhau một cách tình cờ,hsk_2.json
看病,去看病,qù kànbìng,đi khám bác sĩ,我去看病,Wǒ qù kànbìng,Tôi đi khám bác sĩ,hsk_1.json
看重,看重诚信,kànzhòng chéngxìn,coi trọng sự trung thực,这家企业看重诚信和能力。,Zhè jiā qǐyè kànzhòng chéngxìn hé nénglì.,Doanh nghiệp này coi trọng sự trung thực và năng lực.,hsk_2.json
真实,真实情况,zhēn shí qíng kuàng,tình huống thực tế,这份报告反映了真实情况。,zhè fèn bào gào fǎn yìng le zhēn shí qíng kuàng,Bản báo cáo này phản ánh tình hình thực tế.,hsk_5.json
真正,真正的,zhēn zhèng de,thực sự là,有人觉得有房子和汽车就是幸福，有人却认为找到真正的爱情才是幸福。,yǒu rén jué dé yǒu fáng zi hé qì chē jiù shì xìng fú yǒu rén què rèn wèi zhǎo dào zhēn zhèng de ài qíng cái shì xìng fú,"Có người cho rằng có nhà và xe là hạnh phúc, nhưng có người lại cho rằng tìm được tình yêu đích thực mới là hạnh phúc.",hsk_4.json
睡觉,去睡觉,qù shuìjiào,đi ngủ,去睡觉吧,Qù shuìjiào ba,Đi ngủ đi,hsk_1.json
睡觉,在睡觉,zài shuìjiào,đang ngủ,他在睡觉,Tā zài shuìjiào,Anh ấy đang ngủ,hsk_1.json
睡觉,在睡觉,zài shuìjiào,đang ngủ,我在睡觉呢。,wǒ zài shuì jué ne,Tôi đang ngủ.,hsk_1.json
睡觉,在睡觉,zài shuìjiào,đang ngủ,八点了，他还在睡觉。,bā diǎn le tā hái zài shuì jué,8 giờ rồi mà anh ấy vẫn còn đang ngủ.,hsk_2.json
睡觉,睡觉了,shuìjiào le,đi ngủ rồi,我要睡觉了,Wǒ yào shuìjiào le,Tôi muốn đi ngủ rồi,hsk_1.json
